id,username,name,date,text,url,sabores,sentimento
26506787564,@andrefpontes,André Pontes,2010-10-06 00:49:00,"nao comprem sorvete de amedoim da frosty, QUE PORRA RUIM.
eaioaeueaoieaueaoieaaio",https://twitter.com/andrefpontes/status/26506787564,nulo,negativo
23097771517,@FrasesStefhany,@FrasesStefhany,2010-09-05 23:43:34,#SteAprovaERecomenda Sorvetes frosty - O sorvete do potinho refrescante. http://www.youtube.com/watch?v=6ttyEHdGLOw,https://twitter.com/FrasesStefhany/status/23097771517,nulo,positivo
23084853904,@FrasesStefhany,@FrasesStefhany,2010-09-05 20:03:52,#SteDiz : Estou tomando meu sorvete Frosty em câmera lenta enquanto seduzo vocês,https://twitter.com/FrasesStefhany/status/23084853904,nulo,neutro
23072302240,@FrasesStefhany,@FrasesStefhany,2010-09-05 16:37:44,"#SteAprova Sorvetes Frosty, o sorvete do potinho refrescante. http://www.youtube.com/watch?v=6ttyEHdGLOw",https://twitter.com/FrasesStefhany/status/23072302240,nulo,positivo
21704483312,@caitanoaraujo,Caitano Araujo,2010-08-20 23:46:33,"Movimento ótimo na lan, mas agora ando morto de fome, o freezer da Frosty anda me tentando pra pegar um picolé ou sorvete. Hum!",https://twitter.com/caitanoaraujo/status/21704483312,nulo,positivo
19674520059,@blogisatk,Blog isa tkm Isa TK+,2010-07-27 17:47:06,"Frosty freakout: Tera que tomar conta de uma sorveteria, monte as taças de sorvete conforme o… http://goo.gl/fb/7yzGi",https://twitter.com/blogisatk/status/19674520059,nulo,neutro
18550010101,@VingtunNeto,Vingt-Un Neto,2010-07-14 21:33:33,tive a oportunidade de esperimentar o sorvete frosty q é distribuido aqui na nossa cidade pelos amigos. Exelente! Indico a todos esperiment,https://twitter.com/VingtunNeto/status/18550010101,nulo,neutro
18253773052,@math_sq,Matheus Quintela,2010-07-11 06:55:02,"agora que eu percebi que o sorvete de cajá da Frosty, eh melhor que o da Pardal o.o",https://twitter.com/math_sq/status/18253773052,nulo,positivo
5658340910,@eujoey,Joeldo,2009-11-12 20:13:41,tomando sorvete de pavê com chocolate da Frosty kkkkkkk,https://twitter.com/eujoey/status/5658340910,"chocolate, pavê",neutro
3948418206,@thonyconde,Anthony Conde,2009-09-13 04:01:32,Pense num sorvete ruim este tal de Frosty www.frosty.com.br =/ Quero Pardal www.pardalsorvetes.com.br =P Até o site é mais munitinho =),https://twitter.com/thonyconde/status/3948418206,nulo,negativo
2158087442,@kaioa,kaio a.,2009-06-13 21:41:30,Alguém já comeu o sorvete de Bombom da Frosty? Muuuuuuuito bom. :~,https://twitter.com/kaioa/status/2158087442,bombom,positivo
